state_id,district_id,const_id,party_id,candidate_name,gender,age,vote_received,qualification
1,10,3,P000,किशोर कुमार विश्‍वास,पुरुष,50,336,Masters
1,10,3,P034,राजो देवी रिषिदेव,महिला,45,214,Education N/A
1,10,3,P010,देव नारायण यादव सिपलिया,पुरुष,52,210,Education N/A
1,10,3,P000,सहिमुद्धिन मिया,पुरुष,71,119,UNDER SLC
1,10,3,P000,स्मित कार्की ,पुरुष,34,110,Proficiency Certificate
1,10,3,P073,अम्वर वहादुर राउत,पुरुष,37,90,S.L.C.
1,10,3,P000,मुकेश प्रसाद ढकाल,पुरुष,39,65,Bachelor
1,10,3,P000,सज्जन ऋषिदेव,पुरुष,44,65,S.L.C.
1,10,3,P091,कुन्दन बहरदार,पुरुष,25,54,S.L.C.
1,10,3,P055,साहाउद्धीन मिया,पुरुष,41,40,Education N/A
1,10,3,P093,रामेश्‍वर थापा,पुरुष,56,38,10+2
1,10,3,P000,गंगा कुमारी खरेल,महिला,47,31,S.L.C.
1,10,3,P000,फागु यादव,पुरुष,63,14,UNDER SLC
1,10,3,P000,सुमन कुमारी चौधरी,महिला,35,13,S.L.C.
1,10,3,P000,कासनी थरुनि,महिला,50,11,Education N/A
1,10,3,P000,कुमारी उराव,महिला,54,9,UNDER SLC
1,10,3,P000,सुधा देवी उराँवनी,महिला,43,7,S.L.C.
1,10,4,P002,ज्ञानेन्द्र बहादुर कार्की,पुरुष,65,30483,Masters
1,10,4,P001,जगदिश प्रसाद कुसियैत,पुरुष,62,30371,Proficiency Certificate
1,10,4,P005,विध्यानन्द यादव,पुरुष,35,3232,Bachelor
1,10,4,P004,जिवन कुमार श्रेष्‍ठ,पुरुष,43,3181,S.L.C.
1,10,4,P000,खालिद हुसेन हक,पुरुष,66,2457,Masters
1,10,4,P007,देवराम यादव,पुरुष,49,2153,UNDER SLC
1,10,4,P010,कुञ्जी लाल यादव,पुरुष,65,1373,Masters
1,10,4,P048,गुलाबचन मुसहर,पुरुष,46,409,UNDER SLC
1,10,4,P000,समिर मंसुरी,पुरुष,44,147,UNDER SLC
1,10,4,P061,सत्य नारायण राम,पुरुष,52,102,Education N/A
1,10,4,P034,मो.सदिक मियाँ,पुरुष,51,87,Education N/A
1,10,4,P052,कुमार राई,पुरुष,39,79,UNDER SLC
1,10,4,P000,केशव कार्की,पुरुष,34,69,Bachelor
1,10,4,P041,डम्बर बहादुर घिमिरे,पुरुष,58,56,Proficiency Certificate
1,10,4,P000,बिद्यानन्द प्रसाद साह,पुरुष,41,44,S.L.C.
1,10,4,P000,श्याम प्रसाद ढकाल,पुरुष,48,39,Education N/A
1,10,4,P049,गोपाल नेपाल,पुरुष,46,38,Masters
1,10,4,P011,अर्जुन प्रसाद भट्टराई,पुरुष,41,21,10+2
1,10,4,P000,डील्ली बहादुर बिष्ट,पुरुष,52,19,Education N/A
1,10,4,P000,मनोज कुमार मण्डल,पुरुष,42,15,S.L.C.
1,10,4,P000,केशव उराँव,पुरुष,58,11,S.L.C.
1,10,4,P000,बालेश्‍वर यादव,पुरुष,32,11,10+2
1,10,4,P000,अब्दुलजब्बार अंसारी,पुरुष,42,9,UNDER SLC
1,10,4,P000,फेकन दास मोची,पुरुष,62,9,Education N/A
1,10,4,P000,धिरज वर्मा,पुरुष,29,8,Proficiency Certificate
1,11,1,P001,मानबीर राई,पुरुष,52,19324,S.L.C.
1,11,1,P002,बल बहादुर के.सी,पुरुष,69,16545,Masters
1,11,1,P006,लाक्पा शेर्पा,पुरुष,40,901,स्‍नातकोत्तर
1,11,1,P022,विष्‍णु प्रसाद वास्तोला,पुरुष,69,490,Bachelor
1,11,1,P005,ज्ञानेन्द्र बहादुर बस्नेत,पुरुष,59,279,10+2
1,11,1,P011,तारानाथ कटेल,पुरुष,55,138,साक्षर
1,11,1,P017,सौविर राई (थुलुङ्ग),पुरुष,40,107,Bachelor
1,11,1,P034,लामु शेर्पा,महिला,26,26,S.L.C.
1,12,1,P003,राम कुमार राई,पुरुष,54,31351,I.A.
1,12,1,P001,विशाल भट्टराई,पुरुष,53,28682,स्नातक 
1,12,1,P006,कृष्ण कुमार राई,पुरुष,67,1914,Proficiency Certificate
1,12,1,P005,सर्जु श्रेष्ठ,पुरुष,30,1761,प्रवेशिका
1,12,1,P000,जयन्द्र कुमार राई,पुरुष,51,239,S.L.C.
1,12,1,P059,चन्द्रमणि राई,पुरुष,36,204,UNDER SLC
1,12,1,P011,भोज राज बस्नेत,पुरुष,57,140,B.A.
1,12,1,P017,दिपक मगर,पुरुष,31,131,S.L.C.
1,13,1,P002,राम हरि खतिवडा,पुरुष,52,33556,mabl
1,13,1,P001,यज्ञ राज सुनुवार,पुरुष,50,26738,Masters
1,13,1,P006,जुद्ध बहादुर राई,पुरुष,50,897,स्नातकोत्तर
1,13,1,P004,शोभा कार्की,महिला,39,714,slc
1,13,1,P017,विर्ज वहादुर थापा मगर,पुरुष,36,356,एस.एल.सी.
1,13,1,P005,डिक प्रसाद बास्तोला,पुरुष,50,222,‌‍‍‍‍‍‌‌प्रमाण पत्र तह
1,13,1,P011,कुमार तामाङ्ग,पुरुष,48,88,basic
1,13,1,P034,ङिमा लमु शेर्पा,महिला,52,14,साक्षर
1,14,1,P002,डा. नारायण खड्का,पुरुष,73,31270,Ph. D
1,14,1,P001,मन्जु कुमारी चौधरी,महिला,48,28891,Proficiency Certificate
1,14,1,P005,धुर्व कुमार राय माझी,पुरुष,53,3915,Proficiency Certificate
1,14,1,P004,उध्दब अधिकारी,पुरुष,39,3444,Proficiency Certificate
1,14,1,P006,गोपाल राई,पुरुष,44,1906,Masters
1,14,1,P022,राम प्रसाद चौलागाई,पुरुष,55,637,S.L.C.
1,14,1,P017,केशर बहादुर मगर,पुरुष,35,442,Education N/A
1,14,1,P009,कृत नारायण चौधरी,पुरुष,42,206,UNDER SLC
1,14,1,P000,हरी बहादुर बुढाथोकी,पुरुष,45,182,S.L.C.
1,14,1,P010,खुसी लाल ठाकुर,पुरुष,66,146,Education N/A
1,14,1,P000,राम श्रेष्‍ठ चौधरी,पुरुष,47,138,Bachelor
1,14,1,P055,गोकर्ण राई,पुरुष,60,120,Bachelor
1,14,1,P061,ललकु चौधरी,पुरुष,49,63,S.L.C.
1,14,1,P011,विष्‍णु वहादुर खत्री,पुरुष,44,44,Masters
1,14,1,P048,मुकेश सहनि,पुरुष,35,38,Education N/A
1,14,1,P034,कम्पस बहादुर राई,पुरुष,45,13,Education N/A
1,14,2,P001,अम्वर बहादुर रायामाझी,पुरुष,53,15251,Bachelor
1,14,2,P003,जगन्नाथ खतिवडा,पुरुष,60,12893,Masters
1,14,2,P000,राम कुमार राई,पुरुष,50,10379,Proficiency Certificate
1,14,2,P017,भाष्कर राई,पुरुष,37,1430,Education N/A
1,14,2,P004,अनिल कुमार श्रेष,पुरुष,50,910,Diploma in hotel management 
1,14,2,P005,वन्सिधर न्यौपाने,पुरुष,47,481,+2
1,14,2,P006,सिद्धान्त राई,पुरुष,43,367,Education N/A
1,14,2,P011,पुर्ण बहादुर बुढाथोकी,पुरुष,37,117,Education N/A
1,14,2,P013,लोकेन्द्र बहादुर कार्की,पुरुष,46,116,S.L.C.
1,14,2,P000,राम मणि पौडेल,पुरुष,53,96,S.L.C.
1,14,2,P089,विन्दा कुमारी कटुवाल,महिला,51,87,Education N/A
1,14,2,P073,केशव बहादुर पाण्डे,पुरुष,68,34,Bachelor
2,15,1,P006,नवल किसोर साह सुडी,पुरुष,73,23604,Bachelor
2,15,1,P007,जय कान्त राउत,पुरुष,49,19996,Ph. D
2,15,1,P002,रामदेव साह(तेली),पुरुष,63,14312,Bachelor
2,15,1,P000,चन्द्रनारायण यादव,पुरुष,55,2881,Proficiency Certificate
2,15,1,P000,अशोक कुमार मंडल,पुरुष,45,2345,Bachelor
2,15,1,P000,रोहित कुमार पोखरेल,पुरुष,62,1536,Ph. D
2,15,1,P009,टिकालक्ष्‍मी चौधरी,महिला,38,1378,स्‍नातक
2,15,1,P005,विष्णु देव यादव,पुरुष,53,1117,S.L.C.
2,15,1,P004,निरंजन प्रसाद कुशवाहा,पुरुष,25,1054,स्‍नातक
2,15,1,P000,कविन्द्र यादब,पुरुष,41,580,Bachelor
2,15,1,P000,दिलीप कुमार चौधरी,पुरुष,59,519,Bachelor
2,15,1,P016,श्रवण कुमार चौधरी थारु,पुरुष,49,383,Bachelor
2,15,1,P061,नागेशर प्रसाद साह,पुरुष,41,166,Education N/A
2,15,1,P011,हरी शंकर पंडित कुम्हाल,पुरुष,57,123,Education N/A
2,15,1,P000,विद्यानन्द लेखी,पुरुष,51,72,Proficiency Certificate
2,15,1,P017,पदम वहादुर राना,पुरुष,66,47,UNDER SLC
2,15,1,P000,प्रकाश कुमार नाहाटा,पुरुष,41,40,10+2
2,15,1,P000,फजिल मंसुरी,पुरुष,50,37,Education N/A
2,15,1,P000,सर्वेश कुमार नायक,पुरुष,28,31,High School
2,15,1,P000,नारायण ठाकुर,पुरुष,59,14,UNDER SLC
2,15,2,P007,चन्द्र कान्त राउत,पुरुष,45,35042,Ph. D
2,15,2,P006,उपेन्द्र यादव,पुरुष,61,16979,Masters
2,15,2,P010,जय प्रकाश ठाकुर,पुरुष,66,7347,Bachelor
2,15,2,P004,बरुण कुमार झा,पुरुष,36,281,Bachelor
2,15,2,P073,चिरंजिबी लाल देव,पुरुष,73,235,Masters
2,15,2,P005,कैला मंसुरी (मियाँ),पुरुष,53,222,Education N/A
2,15,2,P011,देव नारायण यादव,पुरुष,55,192,Proficiency Certificate
2,15,2,P013,डम्वर नारायण साह तेली,पुरुष,64,169,Bachelor
2,15,2,P058,चन्द्र कुमारी देव,महिला,64,155,Proficiency Certificate
2,15,2,P000,चित्तनारायण यादव,पुरुष,64,75,Bachelor
2,15,2,P091,सु्मित्रा मंडल,महिला,43,72,Proficiency Certificate
2,15,2,P061,हजरत अलि,पुरुष,58,61,Education N/A
2,15,2,P104,प्रमिला देवी मण्डल,महिला,52,31,Education N/A
2,15,2,P000,महेन्द्र प्रसाद देव,पुरुष,64,27,Bachelor
2,15,2,P000,विरेन्द्र कुमार मिश्र,पुरुष,47,21,S.L.C.
2,15,2,P000,विनोद कुमार यादव,पुरुष,43,12,Proficiency Certificate
2,15,3,P002,दिनेश कुमार यादव,पुरुष,61,26166,Proficiency Certificate
2,15,3,P001,ताराकान्त चौधरी,पुरुष,57,22300,Proficiency Certificate
2,15,3,P007,अनिश अंसारी,पुरुष,68,15114,Bachelor
2,15,3,P010,लक्ष्मीकान्त मंडल,पुरुष,54,872,Masters
2,15,3,P005,गंगाराम ठाकुर,पुरुष,62,439,S.L.C.
2,15,3,P000,राम चन्द्र साह,पुरुष,61,418,Education N/A
2,15,3,P058,रामवावु रजक,पुरुष,39,294,Education N/A
2,15,3,P013,नवीन मण्डल,पुरुष,40,285,Proficiency Certificate
2,15,3,P004,प्रमोद कुमार साह,पुरुष,40,237,Bachelor
2,15,3,P011,मखबुल मियाँ,पुरुष,53,163,Education N/A
2,15,3,P104,सीताराम खंग,पुरुष,66,124,UNDER SLC
