party_id,district_id,election_year,vote_share_lag,is_new_party,Absent rate within country 2078,Absent rate abroad 2078,Literacy Rate 2078,Primary Education % 2078,Lower Secondary % 2078,Upper Secondary % 2078,SLC or SEE % 2078,Intermediate & equivalent % 2078,Graduate & equivalent % 2078,Post graduate equivalent & above % 2078,IS_Major?,IS_ALTERNATIVE_FORCE?,GenZ_and_Youth_Favored?,Was_Part_Of_Ousted_Government?,Facebook_Presence (In Thousands),Top_leader_fb (in Thousands),facebook_log,leader_following_log,female_ratio,age_18-29_ratio,age_30-39_ratio,age_40-49_ratio,age_50-59_ratio,age_60-69_ratio,age_70+_ratio,total_voters,valid_turnout_lag
P039,50,2082,0.0050967360502334,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P040,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P041,50,2082,0.019367596990887,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P042,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P043,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P044,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P045,50,2082,0.0244643330411204,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P046,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,1,1,0,373.0,1200.0,5.924255797414532,7.090909822079984,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P047,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P048,50,2082,0.0101934721004668,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P049,50,2082,0.0101934721004668,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P050,50,2082,0.0020386944200933,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P051,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P052,50,2082,0.0010193472100466,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P053,50,2082,0.0050967360502334,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P054,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P055,50,2082,0.1090701514749954,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P056,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P057,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,1,1,0,22.0,282.0,3.1354942159291497,5.645446897643238,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P058,50,2082,0.0509673605023343,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P059,50,2082,0.0377158467717273,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P060,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P061,50,2082,0.0050967360502334,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P062,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P063,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P064,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P065,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P066,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P067,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P068,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P069,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P070,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P071,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P072,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P073,50,2082,0.0295610690913538,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P074,50,2082,0.0183482497808403,0,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P075,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P076,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P077,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P078,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P079,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P080,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P081,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P082,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P083,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P084,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P085,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P086,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P087,50,2082,0.0,1,12.59,13.71,79.97,30.43,19.94,14.93,8.75,12.9,2.74,1.33,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5097398400049643,0.17965570557603902,0.2546423898935263,0.1921388347355738,0.14608984336620454,0.11511989285400323,0.11235333357465314,193381,51.03
P001,51,2082,38.92844510741692,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,1,0,0,1,374.0,710.0,5.926926025970411,6.566672429803241,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P002,51,2082,28.93721069709505,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,1,0,0,1,32.0,621.0,3.49650756146648,6.432940092739179,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P003,51,2082,12.162640134098142,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,1,0,0,0,174.0,756.0,5.1647859739235145,6.6293632534374485,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P004,51,2082,14.89535116182509,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,1,1,1,0,401.0,3300.0,5.996452088619021,8.101980731853192,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P005,51,2082,2.612760853184062,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,1,0,0,0,43.0,910.0,3.784189633918261,6.814542897259958,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P006,51,2082,0.0522859735186922,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,1,0,0,0,33.0,29.0,3.5263605246161616,3.4011973816621555,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P007,51,2082,0.1906900210681716,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,1,1,0,0,27.0,679.0,3.332204510175204,6.522092798170152,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P009,51,2082,0.0246051640087963,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,1,0,1,43.0,50.0,3.784189633918261,3.9318256327243257,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P010,51,2082,0.0246051640087963,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,1,7.0,9.0,2.079441541679836,2.302585092994046,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P011,51,2082,0.0369077460131945,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,5.0,8.0,1.791759469228055,2.19722457733622,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P012,51,2082,0.3060267273594045,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,4.0,7.0,1.6094379124341005,2.079441541679836,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P013,51,2082,0.1261014655450812,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P014,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,21.0,1500.0,3.091042453358316,7.313886831633462,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P015,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P016,51,2082,0.0015378227505497,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P017,51,2082,0.4598090024143817,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P018,51,2082,0.0030756455010995,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P019,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P020,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P021,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P022,51,2082,0.1645470343088255,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P023,51,2082,0.0092269365032986,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P024,51,2082,0.0169160502560474,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P025,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P026,51,2082,0.0138404047549479,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P027,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P028,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P029,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P030,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P031,51,2082,0.006151291002199,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P032,51,2082,0.0,1,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,13.0,1.0,2.6390573296152584,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P033,51,2082,0.0169160502560474,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
P034,51,2082,0.0123025820043981,0,23.53,12.57,80.12,24.75,18.72,16.83,13.2,14.44,3.65,1.65,0,0,0,0,1.0,1.0,0.6931471805599453,0.6931471805599453,0.5010520778537612,0.20337780753351506,0.2570417483621061,0.18145154862671958,0.14081105638180863,0.10998995743866864,0.10732788165718203,125466,53.02
